,Trap,Latitude,Longitude,Date,Species,WnvPresent,NumMosquitos,Tmax,Tmin,rain,Spray
247,T003,41.964242,-87.757639,2011-09-12,CULEX PIPIENS/RESTUANS,1,22,74.3125,57.8125,0.21,1.60183386689
248,T003,41.964242,-87.757639,2011-09-12,CULEX RESTUANS,0,5,74.3125,57.8125,0.21,1.60183386689
249,T003,41.964242,-87.757639,2011-09-16,CULEX PIPIENS,0,1,71.1875,54.5,0.225,
250,T003,41.964242,-87.757639,2011-09-23,CULEX PIPIENS/RESTUANS,1,43,66.5625,52.0,1.46,
251,T003,41.964242,-87.757639,2011-09-30,CULEX PIPIENS/RESTUANS,0,2,62.5625,50.875,4.54,
252,T003,41.964242,-87.757639,2013-06-14,CULEX RESTUANS,0,3,77.3125,57.25,2.38,
253,T003,41.964242,-87.757639,2013-06-21,CULEX RESTUANS,0,3,80.625,60.625,1.33,
254,T003,41.964242,-87.757639,2013-06-27,CULEX PIPIENS/RESTUANS,0,18,85.4375,66.5,5.32,
255,T003,41.964242,-87.757639,2013-06-27,CULEX RESTUANS,0,2,85.4375,66.5,5.32,
256,T003,41.964242,-87.757639,2013-07-08,CULEX PIPIENS/RESTUANS,0,10,80.375,63.75,1.44,
257,T003,41.964242,-87.757639,2013-07-08,CULEX RESTUANS,0,6,80.375,63.75,1.44,
258,T003,41.964242,-87.757639,2013-07-12,CULEX PIPIENS/RESTUANS,0,78,84.75,66.5625,1.355,
259,T003,41.964242,-87.757639,2013-07-12,CULEX RESTUANS,0,37,84.75,66.5625,1.355,
260,T003,41.964242,-87.757639,2013-07-19,CULEX PIPIENS/RESTUANS,1,7,90.375,71.4375,0.71,1.60183386689
261,T003,41.964242,-87.757639,2013-07-25,CULEX RESTUANS,0,16,86.25,68.3125,0.71,1.60183386689
262,T003,41.964242,-87.757639,2013-08-01,CULEX PIPIENS,0,18,74.5,59.0,1.135,1.60183386689
263,T003,41.964242,-87.757639,2013-08-01,CULEX PIPIENS/RESTUANS,1,35,74.5,59.0,1.135,1.60183386689
264,T003,41.964242,-87.757639,2013-08-01,CULEX RESTUANS,0,8,74.5,59.0,1.135,1.60183386689
265,T003,41.964242,-87.757639,2013-08-08,CULEX PIPIENS/RESTUANS,1,28,81.125,64.125,1.195,1.60183386689
266,T003,41.964242,-87.757639,2013-08-15,CULEX PIPIENS,0,1,78.125,62.0,0.95,1.60183386689
267,T003,41.964242,-87.757639,2013-08-15,CULEX PIPIENS/RESTUANS,0,5,78.125,62.0,0.95,1.60183386689
268,T003,41.964242,-87.757639,2013-08-15,CULEX RESTUANS,0,3,78.125,62.0,0.95,1.60183386689
269,T003,41.964242,-87.757639,2013-08-22,CULEX PIPIENS,1,23,82.4375,61.875,0.65,1.60183386689
270,T003,41.964242,-87.757639,2013-08-29,CULEX PIPIENS/RESTUANS,1,30,86.6875,68.0625,0.59,1.60183386689
271,T003,41.964242,-87.757639,2013-09-06,CULEX PIPIENS,0,13,82.0,63.0,2.025,1.60183386689
272,T003,41.964242,-87.757639,2013-09-06,CULEX PIPIENS/RESTUANS,1,35,82.0,63.0,2.025,1.60183386689
273,T003,41.964242,-87.757639,2013-09-12,CULEX PIPIENS/RESTUANS,0,10,86.0,67.8125,0.09,1.60183386689
274,T003,41.964242,-87.757639,2013-09-19,CULEX PIPIENS,0,2,72.9375,57.0,2.875,
275,T003,41.964242,-87.757639,2013-09-19,CULEX PIPIENS/RESTUANS,0,3,72.9375,57.0,2.875,
276,T003,41.964242,-87.757639,2013-09-26,CULEX PIPIENS,1,3,73.4375,54.125,0.87,
277,T003,41.964242,-87.757639,2013-09-26,CULEX PIPIENS/RESTUANS,0,10,73.4375,54.125,0.87,
278,T004,41.962728,-87.748367,2007-07-11,CULEX PIPIENS/RESTUANS,0,1,87.5625,68.5625,1.87,
279,T004,41.962728,-87.748367,2007-07-27,CULEX RESTUANS,0,2,80.625,63.6875,1.3,
280,T004,41.962728,-87.748367,2007-08-15,CULEX PIPIENS/RESTUANS,0,1,84.8125,69.5,3.1,
281,T004,41.962728,-87.748367,2007-08-21,CULEX PIPIENS/RESTUANS,0,6,77.625,65.4375,6.495,
282,T004,41.962728,-87.748367,2007-09-04,CULEX PIPIENS,0,3,83.6875,62.75,0.01,
283,T004,41.962728,-87.748367,2007-09-12,CULEX PIPIENS,0,4,78.25,61.625,1.745,
284,T004,41.962728,-87.748367,2007-09-12,CULEX PIPIENS/RESTUANS,0,2,78.25,61.625,1.745,
285,T004,41.962728,-87.748367,2007-09-18,CULEX PIPIENS,0,7,73.0,49.875,0.01,
286,T004,41.962728,-87.748367,2007-09-18,CULEX PIPIENS/RESTUANS,0,1,73.0,49.875,0.01,
287,T004,41.962728,-87.748367,2007-09-18,CULEX RESTUANS,0,1,73.0,49.875,0.01,
288,T004,41.962728,-87.748367,2007-09-24,CULEX PIPIENS,0,23,83.1875,61.0625,0.0,
289,T004,41.962728,-87.748367,2007-10-04,CULEX PIPIENS,0,8,77.0,55.0625,0.955,
290,T005,41.942114,-87.776385,2007-07-02,CULEX PIPIENS/RESTUANS,0,3,80.5625,61.625,0.665,
291,T005,41.942114,-87.776385,2007-08-01,CULEX PIPIENS,0,1,85.5625,67.4375,1.295,
292,T005,41.942114,-87.776385,2007-08-01,CULEX PIPIENS/RESTUANS,0,1,85.5625,67.4375,1.295,
293,T005,41.942114,-87.776385,2007-08-15,CULEX PIPIENS,0,5,84.8125,69.5,3.1,
294,T005,41.942114,-87.776385,2007-08-15,CULEX PIPIENS/RESTUANS,0,7,84.8125,69.5,3.1,
295,T005,41.942114,-87.776385,2007-08-21,CULEX PIPIENS,0,4,77.625,65.4375,6.495,
296,T005,41.942114,-87.776385,2007-08-21,CULEX PIPIENS/RESTUANS,0,4,77.625,65.4375,6.495,
297,T005,41.942114,-87.776385,2007-08-24,CULEX PIPIENS,1,12,79.75,66.125,10.575,
298,T005,41.942114,-87.776385,2007-08-24,CULEX PIPIENS/RESTUANS,1,5,79.75,66.125,10.575,
299,T005,41.942114,-87.776385,2007-09-04,CULEX PIPIENS/RESTUANS,0,2,83.6875,62.75,0.01,
300,T005,41.942114,-87.776385,2007-09-18,CULEX PIPIENS,0,1,73.0,49.875,0.01,
301,T005,41.942114,-87.776385,2007-09-18,CULEX TERRITANS,0,1,73.0,49.875,0.01,
302,T005,41.942114,-87.776385,2007-09-24,CULEX PIPIENS/RESTUANS,0,2,83.1875,61.0625,0.0,
303,T005,41.942114,-87.776385,2007-10-04,CULEX PIPIENS/RESTUANS,0,2,77.0,55.0625,0.955,
304,T006,41.990284,-87.797127,2007-06-26,CULEX PIPIENS/RESTUANS,0,1,80.1875,64.3125,2.09,
305,T006,41.990284,-87.797127,2007-06-26,CULEX RESTUANS,0,1,80.1875,64.3125,2.09,
306,T006,41.990284,-87.797127,2007-06-29,CULEX RESTUANS,0,1,79.0,63.875,1.065,
307,T006,41.990284,-87.797127,2007-07-02,CULEX RESTUANS,0,1,80.5625,61.625,0.665,
308,T006,41.990284,-87.797127,2007-07-11,CULEX PIPIENS/RESTUANS,0,1,87.5625,68.5625,1.87,
309,T006,41.990284,-87.797127,2007-07-11,CULEX RESTUANS,0,2,87.5625,68.5625,1.87,
310,T006,41.990284,-87.797127,2007-07-18,CULEX RESTUANS,0,3,81.0625,63.5,3.15,
311,T006,41.990284,-87.797127,2007-07-27,CULEX PIPIENS/RESTUANS,0,1,80.625,63.6875,1.3,
312,T006,41.990284,-87.797127,2007-07-27,CULEX RESTUANS,0,1,80.625,63.6875,1.3,
313,T006,41.990284,-87.797127,2007-08-01,CULEX PIPIENS,0,3,85.5625,67.4375,1.295,
314,T006,41.990284,-87.797127,2007-08-01,CULEX PIPIENS/RESTUANS,0,4,85.5625,67.4375,1.295,
315,T006,41.990284,-87.797127,2007-08-07,CULEX PIPIENS,0,17,88.5625,70.0625,4.13,
316,T006,41.990284,-87.797127,2007-08-07,CULEX PIPIENS/RESTUANS,0,6,88.5625,70.0625,4.13,
317,T006,41.990284,-87.797127,2007-08-15,CULEX PIPIENS,1,20,84.8125,69.5,3.1,
318,T006,41.990284,-87.797127,2007-08-15,CULEX PIPIENS/RESTUANS,1,16,84.8125,69.5,3.1,
319,T006,41.990284,-87.797127,2007-08-21,CULEX PIPIENS,1,9,77.625,65.4375,6.495,
320,T006,41.990284,-87.797127,2007-08-21,CULEX PIPIENS/RESTUANS,1,1,77.625,65.4375,6.495,
321,T006,41.990284,-87.797127,2007-08-24,CULEX PIPIENS,0,1,79.75,66.125,10.575,
322,T006,41.990284,-87.797127,2007-08-24,CULEX PIPIENS/RESTUANS,0,1,79.75,66.125,10.575,
323,T006,41.990284,-87.797127,2007-09-04,CULEX RESTUANS,0,1,83.6875,62.75,0.01,
324,T006,41.990284,-87.797127,2007-09-18,CULEX PIPIENS,0,2,73.0,49.875,0.01,
325,T006,41.990284,-87.797127,2007-09-24,CULEX PIPIENS/RESTUANS,0,3,83.1875,61.0625,0.0,
326,T006,41.990284,-87.797127,2007-10-04,CULEX PIPIENS,0,1,77.0,55.0625,0.955,
327,T006,41.990284,-87.797127,2007-10-04,CULEX PIPIENS/RESTUANS,0,10,77.0,55.0625,0.955,
328,T007,41.994991,-87.769279,2007-05-29,CULEX RESTUANS,0,1,80.0,57.9375,1.535,
329,T007,41.994991,-87.769279,2007-06-26,CULEX PIPIENS/RESTUANS,0,1,80.1875,64.3125,2.09,
330,T007,41.994991,-87.769279,2007-06-26,CULEX RESTUANS,0,4,80.1875,64.3125,2.09,
331,T007,41.994991,-87.769279,2007-07-02,CULEX PIPIENS/RESTUANS,0,4,80.5625,61.625,0.665,
332,T007,41.994991,-87.769279,2007-07-02,CULEX RESTUANS,0,4,80.5625,61.625,0.665,
333,T007,41.994991,-87.769279,2007-07-11,CULEX PIPIENS/RESTUANS,0,3,87.5625,68.5625,1.87,
334,T007,41.994991,-87.769279,2007-07-18,CULEX PIPIENS,0,3,81.0625,63.5,3.15,
335,T007,41.994991,-87.769279,2007-07-18,CULEX RESTUANS,0,3,81.0625,63.5,3.15,
336,T007,41.994991,-87.769279,2007-07-27,CULEX PIPIENS/RESTUANS,0,1,80.625,63.6875,1.3,
337,T007,41.994991,-87.769279,2007-08-01,CULEX PIPIENS,0,1,85.5625,67.4375,1.295,
338,T007,41.994991,-87.769279,2007-08-07,CULEX PIPIENS,0,1,88.5625,70.0625,4.13,
339,T007,41.994991,-87.769279,2007-08-07,CULEX PIPIENS/RESTUANS,0,1,88.5625,70.0625,4.13,
340,T007,41.994991,-87.769279,2007-08-15,CULEX PIPIENS/RESTUANS,0,4,84.8125,69.5,3.1,
341,T007,41.994991,-87.769279,2007-08-24,CULEX PIPIENS,0,3,79.75,66.125,10.575,
342,T007,41.994991,-87.769279,2007-09-04,CULEX PIPIENS,0,5,83.6875,62.75,0.01,
343,T007,41.994991,-87.769279,2007-09-04,CULEX PIPIENS/RESTUANS,0,4,83.6875,62.75,0.01,
344,T007,41.994991,-87.769279,2007-09-12,CULEX PIPIENS,0,8,78.25,61.625,1.745,
345,T007,41.994991,-87.769279,2007-09-12,CULEX PIPIENS/RESTUANS,0,2,78.25,61.625,1.745,
346,T007,41.994991,-87.769279,2007-09-18,CULEX PIPIENS,0,13,73.0,49.875,0.01,
347,T007,41.994991,-87.769279,2007-09-18,CULEX PIPIENS/RESTUANS,0,5,73.0,49.875,0.01,
348,T007,41.994991,-87.769279,2007-09-24,CULEX PIPIENS,0,3,83.1875,61.0625,0.0,
349,T007,41.994991,-87.769279,2007-10-04,CULEX PIPIENS,0,1,77.0,55.0625,0.955,
350,T007,41.994991,-87.769279,2007-10-04,CULEX PIPIENS/RESTUANS,0,2,77.0,55.0625,0.955,
351,T008,42.008314,-87.777921,2007-06-26,CULEX RESTUANS,0,2,80.1875,64.3125,2.09,
352,T008,42.008314,-87.777921,2007-07-02,CULEX PIPIENS/RESTUANS,0,4,80.5625,61.625,0.665,
353,T008,42.008314,-87.777921,2007-07-02,CULEX RESTUANS,0,3,80.5625,61.625,0.665,
354,T008,42.008314,-87.777921,2007-07-11,CULEX PIPIENS,0,5,87.5625,68.5625,1.87,
355,T008,42.008314,-87.777921,2007-07-11,CULEX PIPIENS/RESTUANS,0,39,87.5625,68.5625,1.87,
356,T008,42.008314,-87.777921,2007-07-11,CULEX RESTUANS,0,14,87.5625,68.5625,1.87,
357,T008,42.008314,-87.777921,2007-07-18,CULEX PIPIENS,0,1,81.0625,63.5,3.15,
358,T008,42.008314,-87.777921,2007-07-18,CULEX PIPIENS/RESTUANS,0,9,81.0625,63.5,3.15,
359,T008,42.008314,-87.777921,2007-07-18,CULEX RESTUANS,0,1,81.0625,63.5,3.15,
360,T008,42.008314,-87.777921,2007-07-27,CULEX PIPIENS/RESTUANS,0,2,80.625,63.6875,1.3,
361,T008,42.008314,-87.777921,2007-07-27,CULEX RESTUANS,0,4,80.625,63.6875,1.3,
362,T008,42.008314,-87.777921,2007-08-01,CULEX PIPIENS,0,22,85.5625,67.4375,1.295,
363,T008,42.008314,-87.777921,2007-08-01,CULEX PIPIENS,1,50,85.5625,67.4375,1.295,
364,T008,42.008314,-87.777921,2007-08-01,CULEX PIPIENS/RESTUANS,0,82,85.5625,67.4375,1.295,
365,T008,42.008314,-87.777921,2007-08-01,CULEX RESTUANS,0,7,85.5625,67.4375,1.295,
366,T008,42.008314,-87.777921,2007-08-07,CULEX PIPIENS,1,70,88.5625,70.0625,4.13,
367,T008,42.008314,-87.777921,2007-08-07,CULEX PIPIENS/RESTUANS,0,69,88.5625,70.0625,4.13,
368,T008,42.008314,-87.777921,2007-08-07,CULEX RESTUANS,0,1,88.5625,70.0625,4.13,
369,T008,42.008314,-87.777921,2007-08-15,CULEX PIPIENS,1,12,84.8125,69.5,3.1,
370,T008,42.008314,-87.777921,2007-08-15,CULEX PIPIENS/RESTUANS,0,38,84.8125,69.5,3.1,
371,T008,42.008314,-87.777921,2007-08-21,CULEX PIPIENS,0,5,77.625,65.4375,6.495,
372,T008,42.008314,-87.777921,2007-08-21,CULEX PIPIENS/RESTUANS,1,6,77.625,65.4375,6.495,
373,T008,42.008314,-87.777921,2007-08-24,CULEX PIPIENS,0,9,79.75,66.125,10.575,
374,T008,42.008314,-87.777921,2007-08-24,CULEX PIPIENS/RESTUANS,0,12,79.75,66.125,10.575,
375,T008,42.008314,-87.777921,2007-09-04,CULEX PIPIENS,0,3,83.6875,62.75,0.01,
376,T008,42.008314,-87.777921,2007-09-04,CULEX PIPIENS/RESTUANS,0,2,83.6875,62.75,0.01,
377,T008,42.008314,-87.777921,2007-09-12,CULEX PIPIENS,0,2,78.25,61.625,1.745,
378,T008,42.008314,-87.777921,2007-09-12,CULEX PIPIENS/RESTUANS,0,2,78.25,61.625,1.745,
379,T008,42.008314,-87.777921,2007-09-18,CULEX PIPIENS,0,6,73.0,49.875,0.01,
380,T008,42.008314,-87.777921,2007-09-18,CULEX PIPIENS/RESTUANS,0,2,73.0,49.875,0.01,
381,T008,42.008314,-87.777921,2007-09-24,CULEX PIPIENS,0,15,83.1875,61.0625,0.0,
382,T008,42.008314,-87.777921,2007-10-04,CULEX PIPIENS,0,15,77.0,55.0625,0.955,
383,T008,42.008314,-87.777921,2007-10-04,CULEX PIPIENS/RESTUANS,0,12,77.0,55.0625,0.955,
384,T008,42.008314,-87.777921,2009-05-28,CULEX PIPIENS/RESTUANS,0,6,72.6875,55.375,3.26,
385,T008,42.008314,-87.777921,2009-06-02,CULEX PIPIENS/RESTUANS,0,12,72.3125,52.125,4.6,
386,T008,42.008314,-87.777921,2009-06-02,CULEX RESTUANS,0,11,72.3125,52.125,4.6,
387,T008,42.008314,-87.777921,2009-06-12,CULEX PIPIENS,0,12,70.9375,52.3125,2.04,
388,T008,42.008314,-87.777921,2009-06-12,CULEX PIPIENS/RESTUANS,0,53,70.9375,52.3125,2.04,
389,T008,42.008314,-87.777921,2009-06-12,CULEX RESTUANS,0,58,70.9375,52.3125,2.04,
390,T008,42.008314,-87.777921,2009-06-19,CULEX PIPIENS/RESTUANS,0,55,76.0,57.875,8.02,
391,T008,42.008314,-87.777921,2009-06-19,CULEX RESTUANS,0,7,76.0,57.875,8.02,
392,T008,42.008314,-87.777921,2009-06-26,CULEX PIPIENS,0,1,89.3125,70.8125,5.83,
393,T008,42.008314,-87.777921,2009-06-26,CULEX PIPIENS/RESTUANS,0,67,89.3125,70.8125,5.83,
394,T008,42.008314,-87.777921,2009-06-26,CULEX RESTUANS,0,14,89.3125,70.8125,5.83,
395,T008,42.008314,-87.777921,2009-07-06,CULEX PIPIENS/RESTUANS,0,2,74.6875,60.5625,0.425,
396,T008,42.008314,-87.777921,2009-07-10,CULEX PIPIENS/RESTUANS,0,37,77.5625,61.6875,0.835,
397,T008,42.008314,-87.777921,2009-07-10,CULEX RESTUANS,0,7,77.5625,61.6875,0.835,
398,T008,42.008314,-87.777921,2009-07-17,CULEX PIPIENS,0,1,80.6875,62.3125,2.75,
399,T008,42.008314,-87.777921,2009-07-17,CULEX PIPIENS/RESTUANS,0,57,80.6875,62.3125,2.75,
400,T008,42.008314,-87.777921,2009-07-17,CULEX RESTUANS,0,6,80.6875,62.3125,2.75,
401,T008,42.008314,-87.777921,2009-07-24,CULEX PIPIENS/RESTUANS,0,11,76.6875,60.0,0.48,
402,T008,42.008314,-87.777921,2009-07-24,CULEX RESTUANS,0,7,76.6875,60.0,0.48,
403,T008,42.008314,-87.777921,2009-07-31,CULEX PIPIENS,0,2,82.0,63.625,0.42,
404,T008,42.008314,-87.777921,2009-07-31,CULEX PIPIENS/RESTUANS,0,4,82.0,63.625,0.42,
405,T008,42.008314,-87.777921,2009-07-31,CULEX RESTUANS,0,7,82.0,63.625,0.42,
406,T008,42.008314,-87.777921,2009-08-07,CULEX PIPIENS/RESTUANS,0,2,80.0,63.125,0.705,
407,T008,42.008314,-87.777921,2009-09-17,CULEX PIPIENS/RESTUANS,0,6,78.375,59.8125,0.01,
408,T008,42.008314,-87.777921,2009-09-25,CULEX PIPIENS/RESTUANS,0,1,73.625,58.75,1.42,
409,T008,42.008314,-87.777921,2009-10-01,CULEX PIPIENS/RESTUANS,0,1,65.6875,52.375,2.245,
410,T008,42.008314,-87.777921,2011-06-17,CULEX PIPIENS/RESTUANS,0,11,72.5625,55.625,2.8,
411,T008,42.008314,-87.777921,2011-06-17,CULEX RESTUANS,0,43,72.5625,55.625,2.8,
412,T008,42.008314,-87.777921,2011-06-24,CULEX PIPIENS/RESTUANS,0,52,78.6875,63.75,2.04,
413,T008,42.008314,-87.777921,2011-06-24,CULEX RESTUANS,0,100,78.6875,63.75,2.04,
414,T008,42.008314,-87.777921,2011-06-24,CULEX SALINARIUS,0,1,78.6875,63.75,2.04,
415,T008,42.008314,-87.777921,2011-06-30,CULEX PIPIENS/RESTUANS,0,19,78.625,62.0625,0.27,
416,T008,42.008314,-87.777921,2011-07-11,CULEX PIPIENS/RESTUANS,0,47,88.0625,67.625,0.61,
417,T008,42.008314,-87.777921,2011-07-11,CULEX RESTUANS,0,43,88.0625,67.625,0.61,
418,T008,42.008314,-87.777921,2011-07-15,CULEX PIPIENS/RESTUANS,0,100,85.8125,67.4375,0.555,
419,T008,42.008314,-87.777921,2011-07-15,CULEX RESTUANS,0,31,85.8125,67.4375,0.555,
420,T008,42.008314,-87.777921,2011-07-25,CULEX PIPIENS/RESTUANS,0,15,92.6875,74.75,8.855,
421,T008,42.008314,-87.777921,2011-07-25,CULEX RESTUANS,0,6,92.6875,74.75,8.855,
422,T008,42.008314,-87.777921,2011-07-29,CULEX PIPIENS,0,4,88.1875,71.625,11.29,
423,T008,42.008314,-87.777921,2011-07-29,CULEX PIPIENS/RESTUANS,0,3,88.1875,71.625,11.29,
424,T008,42.008314,-87.777921,2011-07-29,CULEX RESTUANS,0,2,88.1875,71.625,11.29,
425,T008,42.008314,-87.777921,2011-08-05,CULEX PIPIENS/RESTUANS,1,23,88.0625,71.3125,1.78,
426,T008,42.008314,-87.777921,2011-08-05,CULEX RESTUANS,0,1,88.0625,71.3125,1.78,
427,T008,42.008314,-87.777921,2011-08-12,CULEX PIPIENS/RESTUANS,0,2,82.0,65.875,3.05,
428,T008,42.008314,-87.777921,2011-08-12,CULEX RESTUANS,0,1,82.0,65.875,3.05,
429,T008,42.008314,-87.777921,2011-08-26,CULEX PIPIENS/RESTUANS,0,8,82.25,64.4375,2.565,
430,T008,42.008314,-87.777921,2011-09-01,CULEX PIPIENS/RESTUANS,0,8,82.5625,63.875,0.115,30.8089011126
431,T008,42.008314,-87.777921,2011-09-01,CULEX RESTUANS,0,2,82.5625,63.875,0.115,30.8089011126
432,T008,42.008314,-87.777921,2011-09-12,CULEX PIPIENS/RESTUANS,0,1,74.3125,57.8125,0.21,1.5914818778
433,T008,42.008314,-87.777921,2011-09-16,CULEX PIPIENS/RESTUANS,0,1,71.1875,54.5,0.225,
434,T008,42.008314,-87.777921,2011-09-23,CULEX PIPIENS/RESTUANS,0,9,66.5625,52.0,1.46,
435,T008,42.008314,-87.777921,2013-06-07,CULEX RESTUANS,0,1,70.4375,53.3125,1.78,
436,T008,42.008314,-87.777921,2013-06-14,CULEX RESTUANS,0,35,77.3125,57.25,2.38,
437,T008,42.008314,-87.777921,2013-06-21,CULEX PIPIENS/RESTUANS,0,5,80.625,60.625,1.33,
438,T008,42.008314,-87.777921,2013-06-21,CULEX RESTUANS,0,3,80.625,60.625,1.33,
439,T008,42.008314,-87.777921,2013-06-27,CULEX PIPIENS/RESTUANS,0,2,85.4375,66.5,5.32,
440,T008,42.008314,-87.777921,2013-07-08,CULEX RESTUANS,0,42,80.375,63.75,1.44,
441,T008,42.008314,-87.777921,2013-07-12,CULEX PIPIENS/RESTUANS,1,33,84.75,66.5625,1.355,
442,T008,42.008314,-87.777921,2013-07-12,CULEX RESTUANS,1,45,84.75,66.5625,1.355,
443,T008,42.008314,-87.777921,2013-07-19,CULEX PIPIENS/RESTUANS,0,56,90.375,71.4375,0.71,1.5914818778
444,T008,42.008314,-87.777921,2013-07-19,CULEX PIPIENS/RESTUANS,1,50,90.375,71.4375,0.71,1.5914818778
445,T008,42.008314,-87.777921,2013-07-19,CULEX RESTUANS,0,139,90.375,71.4375,0.71,1.5914818778
446,T008,42.008314,-87.777921,2013-07-25,CULEX PIPIENS/RESTUANS,0,49,86.25,68.3125,0.71,1.5914818778
447,T008,42.008314,-87.777921,2013-07-25,CULEX RESTUANS,0,69,86.25,68.3125,0.71,1.5914818778
448,T008,42.008314,-87.777921,2013-08-01,CULEX PIPIENS,0,13,74.5,59.0,1.135,1.5914818778
449,T008,42.008314,-87.777921,2013-08-01,CULEX PIPIENS/RESTUANS,0,136,74.5,59.0,1.135,1.5914818778
450,T008,42.008314,-87.777921,2013-08-01,CULEX RESTUANS,0,25,74.5,59.0,1.135,1.5914818778
451,T008,42.008314,-87.777921,2013-08-08,CULEX PIPIENS,0,61,81.125,64.125,1.195,1.59623706732
452,T008,42.008314,-87.777921,2013-08-08,CULEX PIPIENS/RESTUANS,0,83,81.125,64.125,1.195,1.59623706732
453,T008,42.008314,-87.777921,2013-08-08,CULEX RESTUANS,0,21,81.125,64.125,1.195,1.59623706732
454,T008,42.008314,-87.777921,2013-08-15,CULEX PIPIENS,0,7,78.125,62.0,0.95,0.0397202899504
455,T008,42.008314,-87.777921,2013-08-15,CULEX PIPIENS/RESTUANS,0,43,78.125,62.0,0.95,0.0397202899504
456,T008,42.008314,-87.777921,2013-08-15,CULEX RESTUANS,0,9,78.125,62.0,0.95,0.0397202899504
457,T008,42.008314,-87.777921,2013-08-22,CULEX PIPIENS,0,64,82.4375,61.875,0.65,0.0397202899504
458,T008,42.008314,-87.777921,2013-08-22,CULEX PIPIENS/RESTUANS,0,60,82.4375,61.875,0.65,0.0397202899504
459,T008,42.008314,-87.777921,2013-08-29,CULEX PIPIENS,0,10,86.6875,68.0625,0.59,0.0397202899504
460,T008,42.008314,-87.777921,2013-08-29,CULEX PIPIENS/RESTUANS,1,41,86.6875,68.0625,0.59,0.0397202899504
461,T008,42.008314,-87.777921,2013-09-06,CULEX PIPIENS,0,16,82.0,63.0,2.025,1.72614304114
462,T008,42.008314,-87.777921,2013-09-06,CULEX PIPIENS/RESTUANS,0,6,82.0,63.0,2.025,1.72614304114
463,T008,42.008314,-87.777921,2013-09-12,CULEX PIPIENS/RESTUANS,0,17,86.0,67.8125,0.09,1.72614304114
464,T008,42.008314,-87.777921,2013-09-19,CULEX PIPIENS,0,11,72.9375,57.0,2.875,
465,T008,42.008314,-87.777921,2013-09-26,CULEX PIPIENS/RESTUANS,0,10,73.4375,54.125,0.87,
466,T009,41.981964,-87.812827,2007-06-05,CULEX RESTUANS,0,2,79.25,62.125,2.705,
467,T009,41.981964,-87.812827,2007-07-02,CULEX RESTUANS,0,2,80.5625,61.625,0.665,
468,T009,41.981964,-87.812827,2007-07-11,CULEX PIPIENS/RESTUANS,0,1,87.5625,68.5625,1.87,
469,T009,41.981964,-87.812827,2007-07-11,CULEX RESTUANS,0,14,87.5625,68.5625,1.87,
470,T009,41.981964,-87.812827,2007-07-27,CULEX PIPIENS,0,1,80.625,63.6875,1.3,
471,T009,41.981964,-87.812827,2007-07-27,CULEX PIPIENS/RESTUANS,0,1,80.625,63.6875,1.3,
472,T009,41.981964,-87.812827,2007-07-27,CULEX RESTUANS,0,1,80.625,63.6875,1.3,
473,T009,41.981964,-87.812827,2007-08-01,CULEX PIPIENS,0,34,85.5625,67.4375,1.295,
474,T009,41.981964,-87.812827,2007-08-01,CULEX PIPIENS/RESTUANS,0,8,85.5625,67.4375,1.295,
475,T009,41.981964,-87.812827,2007-08-01,CULEX RESTUANS,0,2,85.5625,67.4375,1.295,
476,T009,41.981964,-87.812827,2007-08-07,CULEX PIPIENS,0,27,88.5625,70.0625,4.13,
477,T009,41.981964,-87.812827,2007-08-07,CULEX PIPIENS/RESTUANS,0,9,88.5625,70.0625,4.13,
478,T009,41.981964,-87.812827,2007-08-07,CULEX RESTUANS,0,1,88.5625,70.0625,4.13,
479,T009,41.981964,-87.812827,2007-08-15,CULEX PIPIENS,1,27,84.8125,69.5,3.1,
480,T009,41.981964,-87.812827,2007-08-15,CULEX PIPIENS/RESTUANS,1,38,84.8125,69.5,3.1,
481,T009,41.981964,-87.812827,2007-08-21,CULEX PIPIENS,0,45,77.625,65.4375,6.495,
482,T009,41.981964,-87.812827,2007-08-21,CULEX PIPIENS/RESTUANS,0,8,77.625,65.4375,6.495,
483,T009,41.981964,-87.812827,2007-08-24,CULEX PIPIENS,1,28,79.75,66.125,10.575,
484,T009,41.981964,-87.812827,2007-08-24,CULEX PIPIENS/RESTUANS,0,7,79.75,66.125,10.575,
485,T009,41.981964,-87.812827,2007-08-24,CULEX RESTUANS,0,3,79.75,66.125,10.575,
486,T009,41.981964,-87.812827,2007-09-04,CULEX PIPIENS,0,127,83.6875,62.75,0.01,
487,T009,41.981964,-87.812827,2007-09-04,CULEX PIPIENS/RESTUANS,0,13,83.6875,62.75,0.01,
488,T009,41.981964,-87.812827,2007-09-12,CULEX PIPIENS,0,5,78.25,61.625,1.745,
489,T009,41.981964,-87.812827,2007-09-18,CULEX PIPIENS,0,21,73.0,49.875,0.01,
490,T009,41.981964,-87.812827,2007-09-18,CULEX PIPIENS/RESTUANS,0,6,73.0,49.875,0.01,
491,T009,41.981964,-87.812827,2007-09-24,CULEX PIPIENS,0,29,83.1875,61.0625,0.0,
492,T009,41.981964,-87.812827,2007-09-24,CULEX PIPIENS/RESTUANS,0,3,83.1875,61.0625,0.0,
493,T009,41.992478,-87.862995,2009-05-28,CULEX RESTUANS,0,1,72.6875,55.375,3.26,
494,T009,41.992478,-87.862995,2009-06-02,CULEX PIPIENS/RESTUANS,0,9,72.3125,52.125,4.6,
