Trap,Latitude,Longitude,Date,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax_20,Dew,Tmin_3,Tmin_20
T003,41.964242,-87.757639,2009-06-26,0,0,0,0,1,0,0,0,2009,6,26,78.5714285714,64.0909090909,72.5,60.2857142857
T003,41.964242,-87.757639,2009-07-06,0,0,0,0,1,0,0,0,2009,7,6,81.1428571429,55.7272727273,59.75,64.1428571429
T003,41.964242,-87.757639,2009-07-10,0,0,0,1,0,0,0,0,2009,7,10,80.9047619048,56.0,60.5,63.9523809524
T003,41.964242,-87.757639,2009-07-10,0,0,0,0,1,0,0,0,2009,7,10,80.9047619048,56.0,60.5,63.9523809524
T003,41.964242,-87.757639,2009-07-10,0,0,0,0,0,1,0,0,2009,7,10,80.9047619048,56.0,60.5,63.9523809524
T003,41.964242,-87.757639,2009-07-17,0,0,0,1,0,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T003,41.964242,-87.757639,2009-07-17,0,0,0,0,1,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T003,41.964242,-87.757639,2009-07-24,0,0,0,1,0,0,0,0,2009,7,24,78.1904761905,55.8181818182,61.0,59.7142857143
T003,41.964242,-87.757639,2009-07-24,0,0,0,0,1,0,0,0,2009,7,24,78.1904761905,55.8181818182,61.0,59.7142857143
T003,41.964242,-87.757639,2009-08-07,0,0,1,0,0,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T003,41.964242,-87.757639,2009-08-07,0,0,0,1,0,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T003,41.964242,-87.757639,2009-08-13,0,0,0,1,0,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T003,41.964242,-87.757639,2009-08-13,0,0,0,0,1,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T003,41.964242,-87.757639,2009-09-14,0,0,0,1,0,0,0,0,2009,9,14,75.2857142857,58.3636363636,58.75,57.2857142857
T003,41.964242,-87.757639,2009-09-17,0,0,1,0,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T003,41.964242,-87.757639,2009-09-17,0,0,0,1,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T003,41.964242,-87.757639,2009-09-17,0,0,0,0,0,0,0,1,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T003,41.964242,-87.757639,2009-09-25,0,0,1,0,0,0,0,0,2009,9,25,76.5714285714,57.9090909091,61.25,58.8095238095
T003,41.964242,-87.757639,2009-09-25,0,0,0,1,0,0,0,0,2009,9,25,76.5714285714,57.9090909091,61.25,58.8095238095
T003,41.964242,-87.757639,2009-10-01,0,0,0,0,1,0,0,0,2009,10,1,72.619047619,53.1818181818,46.25,55.3333333333
T003,41.964242,-87.757639,2011-06-10,0,0,0,1,0,0,0,0,2011,6,10,77.2380952381,58.0909090909,60.5,55.8095238095
T003,41.964242,-87.757639,2011-06-17,0,0,0,1,0,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T003,41.964242,-87.757639,2011-06-24,0,0,0,1,0,0,0,0,2011,6,24,78.7142857143,60.8181818182,63.0,59.7142857143
T003,41.964242,-87.757639,2011-06-24,0,0,0,0,1,0,0,0,2011,6,24,78.7142857143,60.8181818182,63.0,59.7142857143
T003,41.964242,-87.757639,2011-06-30,0,0,0,1,0,0,0,0,2011,6,30,76.8571428571,59.6363636364,61.75,59.0952380952
T003,41.964242,-87.757639,2011-06-30,0,0,0,0,1,0,0,0,2011,6,30,76.8571428571,59.6363636364,61.75,59.0952380952
T003,41.964242,-87.757639,2011-07-11,0,0,1,0,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T003,41.964242,-87.757639,2011-07-11,0,0,0,1,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T003,41.964242,-87.757639,2011-07-11,0,0,0,0,1,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T003,41.964242,-87.757639,2011-07-15,0,0,1,0,0,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T003,41.964242,-87.757639,2011-07-15,0,0,0,1,0,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T003,41.964242,-87.757639,2011-07-15,0,0,0,0,1,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T003,41.964242,-87.757639,2011-07-25,0,0,1,0,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T003,41.964242,-87.757639,2011-07-25,0,0,0,1,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T003,41.964242,-87.757639,2011-07-25,0,0,0,0,1,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T003,41.964242,-87.757639,2011-07-29,0,0,1,0,0,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T003,41.964242,-87.757639,2011-07-29,0,0,0,1,0,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T003,41.964242,-87.757639,2011-07-29,0,0,0,0,1,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T003,41.964242,-87.757639,2011-08-05,0,0,0,1,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T003,41.964242,-87.757639,2011-08-12,0,0,1,0,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T003,41.964242,-87.757639,2011-08-12,0,0,0,1,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T003,41.964242,-87.757639,2011-08-19,0,0,0,1,0,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T003,41.964242,-87.757639,2011-08-19,0,0,0,0,1,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T003,41.964242,-87.757639,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T003,41.964242,-87.757639,2011-09-01,0,0,1,0,0,0,0,0,2011,9,1,82.1904761905,60.9090909091,64.0,62.8095238095
T003,41.964242,-87.757639,2011-09-01,1,0,0,1,0,0,0,0,2011,9,1,82.1904761905,60.9090909091,64.0,62.8095238095
T003,41.964242,-87.757639,2011-09-01,0,0,0,0,1,0,0,0,2011,9,1,82.1904761905,60.9090909091,64.0,62.8095238095
T003,41.964242,-87.757639,2011-09-12,0,0,1,0,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T003,41.964242,-87.757639,2011-09-12,1,0,0,1,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T003,41.964242,-87.757639,2011-09-12,0,0,0,0,1,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T003,41.964242,-87.757639,2011-09-16,0,0,1,0,0,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T003,41.964242,-87.757639,2011-09-23,1,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T003,41.964242,-87.757639,2011-09-30,0,0,0,1,0,0,0,0,2011,9,30,66.8095238095,49.6363636364,50.25,51.7619047619
T003,41.964242,-87.757639,2013-06-14,0,0,0,0,1,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T003,41.964242,-87.757639,2013-06-21,0,0,0,0,1,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T003,41.964242,-87.757639,2013-06-27,0,0,0,1,0,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T003,41.964242,-87.757639,2013-06-27,0,0,0,0,1,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T003,41.964242,-87.757639,2013-07-08,0,0,0,1,0,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T003,41.964242,-87.757639,2013-07-08,0,0,0,0,1,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T003,41.964242,-87.757639,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T003,41.964242,-87.757639,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T003,41.964242,-87.757639,2013-07-19,1,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T003,41.964242,-87.757639,2013-07-25,0,0,0,0,1,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T003,41.964242,-87.757639,2013-08-01,0,0,1,0,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T003,41.964242,-87.757639,2013-08-01,1,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T003,41.964242,-87.757639,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T003,41.964242,-87.757639,2013-08-08,1,0,0,1,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T003,41.964242,-87.757639,2013-08-15,0,0,1,0,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T003,41.964242,-87.757639,2013-08-15,0,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T003,41.964242,-87.757639,2013-08-15,0,0,0,0,1,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T003,41.964242,-87.757639,2013-08-22,1,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T003,41.964242,-87.757639,2013-08-29,1,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T003,41.964242,-87.757639,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T003,41.964242,-87.757639,2013-09-06,1,0,0,1,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T003,41.964242,-87.757639,2013-09-12,0,0,0,1,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T003,41.964242,-87.757639,2013-09-19,0,0,1,0,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T003,41.964242,-87.757639,2013-09-19,0,0,0,1,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T003,41.964242,-87.757639,2013-09-26,1,0,1,0,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T003,41.964242,-87.757639,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T004,41.962728,-87.748367,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T004,41.962728,-87.748367,2007-07-27,0,0,0,0,1,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T004,41.962728,-87.748367,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T004,41.962728,-87.748367,2007-08-21,0,0,0,1,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T004,41.962728,-87.748367,2007-09-04,0,0,1,0,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T004,41.962728,-87.748367,2007-09-12,0,0,1,0,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T004,41.962728,-87.748367,2007-09-12,0,0,0,1,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T004,41.962728,-87.748367,2007-09-18,0,0,1,0,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T004,41.962728,-87.748367,2007-09-18,0,0,0,1,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T004,41.962728,-87.748367,2007-09-18,0,0,0,0,1,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T004,41.962728,-87.748367,2007-09-24,0,0,1,0,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T004,41.962728,-87.748367,2007-10-04,0,0,1,0,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T005,41.942114,-87.776385,2007-07-02,0,0,0,1,0,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T005,41.942114,-87.776385,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T005,41.942114,-87.776385,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T005,41.942114,-87.776385,2007-08-15,0,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T005,41.942114,-87.776385,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T005,41.942114,-87.776385,2007-08-21,0,0,1,0,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T005,41.942114,-87.776385,2007-08-21,0,0,0,1,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T005,41.942114,-87.776385,2007-08-24,1,0,1,0,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T005,41.942114,-87.776385,2007-08-24,1,0,0,1,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T005,41.942114,-87.776385,2007-09-04,0,0,0,1,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T005,41.942114,-87.776385,2007-09-18,0,0,1,0,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T005,41.942114,-87.776385,2007-09-18,0,0,0,0,0,0,0,1,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T005,41.942114,-87.776385,2007-09-24,0,0,0,1,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T005,41.942114,-87.776385,2007-10-04,0,0,0,1,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T006,41.990284,-87.797127,2007-06-26,0,0,0,1,0,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T006,41.990284,-87.797127,2007-06-26,0,0,0,0,1,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T006,41.990284,-87.797127,2007-06-29,0,0,0,0,1,0,0,0,2007,6,29,83.1428571429,58.4545454545,63.75,62.4761904762
T006,41.990284,-87.797127,2007-07-02,0,0,0,0,1,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T006,41.990284,-87.797127,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T006,41.990284,-87.797127,2007-07-11,0,0,0,0,1,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T006,41.990284,-87.797127,2007-07-18,0,0,0,0,1,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T006,41.990284,-87.797127,2007-07-27,0,0,0,1,0,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T006,41.990284,-87.797127,2007-07-27,0,0,0,0,1,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T006,41.990284,-87.797127,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T006,41.990284,-87.797127,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T006,41.990284,-87.797127,2007-08-07,0,0,1,0,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T006,41.990284,-87.797127,2007-08-07,0,0,0,1,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T006,41.990284,-87.797127,2007-08-15,1,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T006,41.990284,-87.797127,2007-08-15,1,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T006,41.990284,-87.797127,2007-08-21,1,0,1,0,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T006,41.990284,-87.797127,2007-08-21,1,0,0,1,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T006,41.990284,-87.797127,2007-08-24,0,0,1,0,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T006,41.990284,-87.797127,2007-08-24,0,0,0,1,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T006,41.990284,-87.797127,2007-09-04,0,0,0,0,1,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T006,41.990284,-87.797127,2007-09-18,0,0,1,0,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T006,41.990284,-87.797127,2007-09-24,0,0,0,1,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T006,41.990284,-87.797127,2007-10-04,0,0,1,0,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T006,41.990284,-87.797127,2007-10-04,0,0,0,1,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T007,41.994991,-87.769279,2007-05-29,0,0,0,0,1,0,0,0,2007,5,29,76.3333333333,48.0909090909,54.0,52.0
T007,41.994991,-87.769279,2007-06-26,0,0,0,1,0,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T007,41.994991,-87.769279,2007-06-26,0,0,0,0,1,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T007,41.994991,-87.769279,2007-07-02,0,0,0,1,0,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T007,41.994991,-87.769279,2007-07-02,0,0,0,0,1,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T007,41.994991,-87.769279,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T007,41.994991,-87.769279,2007-07-18,0,0,1,0,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T007,41.994991,-87.769279,2007-07-18,0,0,0,0,1,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T007,41.994991,-87.769279,2007-07-27,0,0,0,1,0,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T007,41.994991,-87.769279,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T007,41.994991,-87.769279,2007-08-07,0,0,1,0,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T007,41.994991,-87.769279,2007-08-07,0,0,0,1,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T007,41.994991,-87.769279,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T007,41.994991,-87.769279,2007-08-24,0,0,1,0,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T007,41.994991,-87.769279,2007-09-04,0,0,1,0,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T007,41.994991,-87.769279,2007-09-04,0,0,0,1,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T007,41.994991,-87.769279,2007-09-12,0,0,1,0,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T007,41.994991,-87.769279,2007-09-12,0,0,0,1,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T007,41.994991,-87.769279,2007-09-18,0,0,1,0,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T007,41.994991,-87.769279,2007-09-18,0,0,0,1,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T007,41.994991,-87.769279,2007-09-24,0,0,1,0,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T007,41.994991,-87.769279,2007-10-04,0,0,1,0,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T007,41.994991,-87.769279,2007-10-04,0,0,0,1,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T008,42.008314,-87.777921,2007-06-26,0,0,0,0,1,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T008,42.008314,-87.777921,2007-07-02,0,0,0,1,0,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T008,42.008314,-87.777921,2007-07-02,0,0,0,0,1,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T008,42.008314,-87.777921,2007-07-11,0,0,1,0,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T008,42.008314,-87.777921,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T008,42.008314,-87.777921,2007-07-11,0,0,0,0,1,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T008,42.008314,-87.777921,2007-07-18,0,0,1,0,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T008,42.008314,-87.777921,2007-07-18,0,0,0,1,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T008,42.008314,-87.777921,2007-07-18,0,0,0,0,1,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T008,42.008314,-87.777921,2007-07-27,0,0,0,1,0,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T008,42.008314,-87.777921,2007-07-27,0,0,0,0,1,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T008,42.008314,-87.777921,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T008,42.008314,-87.777921,2007-08-01,1,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T008,42.008314,-87.777921,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T008,42.008314,-87.777921,2007-08-01,0,0,0,0,1,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T008,42.008314,-87.777921,2007-08-07,1,0,1,0,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T008,42.008314,-87.777921,2007-08-07,0,0,0,1,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T008,42.008314,-87.777921,2007-08-07,0,0,0,0,1,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T008,42.008314,-87.777921,2007-08-15,1,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T008,42.008314,-87.777921,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T008,42.008314,-87.777921,2007-08-21,0,0,1,0,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T008,42.008314,-87.777921,2007-08-21,1,0,0,1,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T008,42.008314,-87.777921,2007-08-24,0,0,1,0,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T008,42.008314,-87.777921,2007-08-24,0,0,0,1,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T008,42.008314,-87.777921,2007-09-04,0,0,1,0,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T008,42.008314,-87.777921,2007-09-04,0,0,0,1,0,0,0,0,2007,9,4,81.0476190476,58.9090909091,61.75,63.8571428571
T008,42.008314,-87.777921,2007-09-12,0,0,1,0,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T008,42.008314,-87.777921,2007-09-12,0,0,0,1,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T008,42.008314,-87.777921,2007-09-18,0,0,1,0,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T008,42.008314,-87.777921,2007-09-18,0,0,0,1,0,0,0,0,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T008,42.008314,-87.777921,2007-09-24,0,0,1,0,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T008,42.008314,-87.777921,2007-10-04,0,0,1,0,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T008,42.008314,-87.777921,2007-10-04,0,0,0,1,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T008,42.008314,-87.777921,2009-05-28,0,0,0,1,0,0,0,0,2009,5,28,70.1428571429,46.8181818182,54.0,49.8095238095
T008,42.008314,-87.777921,2009-06-02,0,0,0,1,0,0,0,0,2009,6,2,71.3333333333,48.5454545455,48.5,51.0952380952
T008,42.008314,-87.777921,2009-06-02,0,0,0,0,1,0,0,0,2009,6,2,71.3333333333,48.5454545455,48.5,51.0952380952
T008,42.008314,-87.777921,2009-06-12,0,0,1,0,0,0,0,0,2009,6,12,70.8095238095,47.8181818182,52.75,50.4761904762
T008,42.008314,-87.777921,2009-06-12,0,0,0,1,0,0,0,0,2009,6,12,70.8095238095,47.8181818182,52.75,50.4761904762
T008,42.008314,-87.777921,2009-06-12,0,0,0,0,1,0,0,0,2009,6,12,70.8095238095,47.8181818182,52.75,50.4761904762
T008,42.008314,-87.777921,2009-06-19,0,0,0,1,0,0,0,0,2009,6,19,72.380952381,54.0,61.5,52.0476190476
T008,42.008314,-87.777921,2009-06-19,0,0,0,0,1,0,0,0,2009,6,19,72.380952381,54.0,61.5,52.0476190476
T008,42.008314,-87.777921,2009-06-26,0,0,1,0,0,0,0,0,2009,6,26,78.5714285714,64.0909090909,72.5,60.2857142857
T008,42.008314,-87.777921,2009-06-26,0,0,0,1,0,0,0,0,2009,6,26,78.5714285714,64.0909090909,72.5,60.2857142857
T008,42.008314,-87.777921,2009-06-26,0,0,0,0,1,0,0,0,2009,6,26,78.5714285714,64.0909090909,72.5,60.2857142857
T008,42.008314,-87.777921,2009-07-06,0,0,0,1,0,0,0,0,2009,7,6,81.1428571429,55.7272727273,59.75,64.1428571429
T008,42.008314,-87.777921,2009-07-10,0,0,0,1,0,0,0,0,2009,7,10,80.9047619048,56.0,60.5,63.9523809524
T008,42.008314,-87.777921,2009-07-10,0,0,0,0,1,0,0,0,2009,7,10,80.9047619048,56.0,60.5,63.9523809524
T008,42.008314,-87.777921,2009-07-17,0,0,1,0,0,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T008,42.008314,-87.777921,2009-07-17,0,0,0,1,0,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
